,Zip Code,Beds,Baths,Median Household Income(1k),Area Living Space(sqm),Price_p_living,Area_bath_sqm,Living_space,Price(1k)
262,75215,3,2,64.568,100.33524,2.24248230232967,50.16762,5,225.0
263,75215,3,3,64.568,185.806,2.072053647352615,61.93533333333334,6,385.0
264,75215,3,2,64.568,139.3545,2.260350401314633,69.67725,5,314.99
265,75215,3,3,64.568,171.684744,1.9745493519214499,57.228248,6,339.0
266,75215,2,2,64.568,104.701681,3.5338496618788766,52.3508405,4,370.0
267,75215,4,3,64.568,163.50928,1.8714472964470277,54.50309333333333,7,305.999
268,75215,3,2,64.568,139.3545,2.2245352679676653,69.67725,5,309.999
269,75215,3,4,64.568,177.630536,3.856318938315876,44.407634,7,685.0
270,75215,3,2,64.568,146.415128,2.1821515601857753,73.207564,5,319.5
271,75215,2,2,64.568,106.652644,1.7533555004974841,53.326322,4,187.0
272,75215,3,2,64.568,131.92226,2.273308537922258,65.96113,5,299.9
273,75215,2,2,64.568,102.1933,2.593124989603037,51.09665,4,265.0
274,75215,4,3,64.568,155.984137,2.2084809816269972,51.99471233333333,7,344.488
275,75215,3,2,64.568,130.714521,2.294312810127652,65.3572605,5,299.9
276,75215,3,2,64.568,140.840948,0.8520249380883179,70.420474,5,120.0
277,75216,3,2,48.821,129.320976,1.855847422617658,64.660488,5,240.0
278,75216,3,1,48.821,102.936524,1.554355964069663,102.936524,4,160.0
279,75216,2,2,48.821,82.126252,2.069983663688926,41.063126,4,170.0
280,75216,3,1,48.821,112.59843599999999,1.4209788846445435,112.59843599999999,4,160.0
281,75216,3,2,48.821,154.590592,2.1993576426694843,77.295296,5,340.0
282,75216,3,2,48.821,113.899078,2.194925581399351,56.949539,5,250.0
283,75216,4,2,48.821,160.536384,1.6382579042019534,80.268192,6,263.0
284,75216,3,3,48.821,182.74020099999998,1.450146155853249,60.91340033333333,6,265.0
285,75216,4,2,48.821,120.7739,2.069983663688926,60.38695,6,250.0
286,75216,2,1,48.821,77.666908,2.5622237980685414,77.666908,3,199.0
287,75216,3,3,48.821,234.951687,1.9684898027567685,78.317229,6,462.5
288,75216,4,2,48.821,134.70935,1.774190136022481,67.354675,6,239.0
289,75216,4,2,48.821,133.966126,1.865396928772875,66.983063,6,249.9
290,75216,4,2,48.821,139.540306,2.149909288575016,69.770153,6,299.999
291,75216,4,4,48.821,226.311708,1.2588831683423112,56.577927,8,284.9
292,75216,4,3,48.821,225.289775,1.992988807414806,75.09659166666667,7,449.0
293,75216,3,2,48.821,153.28995,1.820080181381754,76.644975,5,279.0
294,75216,4,2,48.821,150.967375,1.821585624046255,75.4836875,6,275.0
295,75216,4,3,48.821,260.1284,1.687628109810386,86.70946666666667,7,439.0
296,75216,2,1,48.821,88.25785,1.4163046119976863,88.25785,3,125.0
297,75216,4,2,48.821,179.674402,1.9201399651799038,89.837201,6,345.0
298,75216,3,1,48.821,124.025505,2.1366572948040004,124.025505,4,265.0
299,75216,4,2,48.821,149.759636,1.8689949273113884,74.879818,6,279.9
300,75216,4,2,48.821,165.460243,2.236180687828435,82.7301215,6,369.999
301,75216,3,2,48.821,113.806175,2.416389093122583,56.9030875,5,275.0
302,75216,3,2,48.821,184.784067,2.597626558354731,92.3920335,5,480.0
303,75216,4,2,48.821,131.92226,1.4402421547356754,65.96113,6,190.0
304,75216,4,2,48.821,162.022832,1.8509736948678936,81.011416,6,299.9
305,75216,3,2,48.821,112.226824,2.0048682835397713,56.113412,5,225.0
306,75216,4,2,48.821,178.37376,1.8500478994219778,89.18688,6,330.0
307,75216,2,1,48.821,79.432065,2.3919811224849816,79.432065,3,190.0
308,75216,2,1,48.821,109.62554,1.8243923815563416,109.62554,3,200.0
309,75216,4,2,48.821,157.842197,2.059018476535777,78.9210985,6,325.0
310,75216,3,3,48.821,136.56741,1.8672097537765415,45.52247,6,255.0
311,75216,4,2,48.821,174.286028,1.8647507418093205,87.143014,6,325.0
312,75216,2,1,48.821,133.966126,2.089334135108154,133.966126,3,279.9
313,75216,5,3,48.821,123.653893,2.385691164612181,41.217964333333335,8,295.0
314,75216,3,2,48.821,134.244835,1.9367598015968361,67.1224175,5,260.0
315,75217,3,2,61.03,98.384277,2.540954790977424,49.1921385,5,249.99
316,75217,2,1,61.03,72.835952,2.2639918264540566,72.835952,3,164.9
317,75217,3,2,61.03,112.784242,1.9683600834946426,56.392121,5,222.0
318,75217,3,2,61.03,118.91584,1.5977686404098899,59.45792,5,190.0
319,75217,4,2,61.03,176.5157,2.038912119431869,88.25785,6,359.9
320,75217,3,2,61.03,142.699008,1.7169005127211536,71.349504,5,245.0
321,75217,3,2,61.03,97.919762,2.5531107806409903,48.959881,5,250.0
322,75217,3,3,61.03,146.229322,1.7711905960967254,48.743107333333334,6,259.0
323,75217,3,2,61.03,151.617696,1.6488180904688066,75.808848,5,249.99
324,75217,3,2,61.03,122.44615399999999,2.1642166074076936,61.223076999999996,5,265.0
325,75217,3,2,61.03,159.421548,1.5556240866510718,79.710774,5,248.0
326,75217,3,1,61.03,117.336489,1.9175620637498365,117.336489,4,225.0
327,75217,3,2,61.03,111.4836,1.1660907972114285,55.7418,5,130.0
328,75217,5,3,61.03,148.6448,1.8096832179800437,49.54826666666667,8,269.0
329,75217,3,2,61.03,166.575079,1.80098969066075,83.2875395,5,300.0
330,75217,3,2,61.03,132.386775,2.1150148872498784,66.1933875,5,280.0
331,75217,4,2,61.03,127.091304,2.085115123218816,63.545652,6,265.0
332,75217,3,2,61.03,134.337738,1.883312937724171,67.168869,5,253.0
333,75217,3,2,61.03,126.533886,1.7307616712253666,63.266943,5,219.0
334,75217,5,3,61.03,209.96078,1.6798375391823177,69.98692666666666,8,352.7
335,75217,2,2,61.03,97.919762,1.5308452240723378,48.959881,4,149.9
336,75218,3,2,157.853,187.106642,5.125419331719929,93.553321,5,959.0
337,75218,3,2,157.853,166.575079,3.842111340076267,83.2875395,5,640.0
338,75218,3,2,157.853,166.110564,3.85284947921795,83.055282,5,639.999
339,75218,3,2,157.853,206.802078,1.5715509396380438,103.401039,5,325.0
340,75218,3,5,157.853,380.344882,1.7087123575387035,76.0689764,8,649.9
341,75218,4,3,157.853,296.732182,2.3556595556595203,98.91072733333334,7,699.0
342,75218,3,3,157.853,206.058854,3.877532969294297,68.68628466666667,6,799.0
343,75218,3,3,157.853,189.986635,4.205558985767604,63.328878333333336,6,799.0
344,75218,2,1,157.853,81.847543,4.641556558392962,81.847543,3,379.9
345,75218,3,2,157.853,148.087382,2.363469427800405,74.043691,5,350.0
346,75218,3,2,157.853,159.514451,2.977786633262462,79.7572255,5,475.0
347,75218,5,4,157.853,294.781219,3.120619431321369,73.69530475,9,919.9
348,75218,3,1,157.853,118.172616,2.5809701970209407,118.172616,4,305.0
349,75218,4,4,157.853,312.15408,4.481761058513155,78.03852,8,1399.0
350,75218,3,2,157.853,155.426719,3.0946995670673587,77.7133595,5,480.999
351,75218,3,2,157.853,191.937598,3.4776927863815406,95.968799,5,667.5
352,75218,4,1,157.853,285.769628,2.0960939907861724,285.769628,5,599.0
